service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
30838,1,1,1,1,1,1,1,20190708,20191006
30839,1,1,1,1,1,1,1,20190708,20191006
30840,1,1,1,1,1,1,1,20190708,20191006
30841,0,0,0,0,0,1,1,20190713,20191006
30842,1,1,1,1,1,1,1,20190708,20191006
30843,1,1,1,1,1,1,0,20190708,20191005
30844,1,1,1,1,1,0,0,20190708,20191004
16887,0,0,0,0,0,1,1,20190914,20190915
30845,1,1,1,1,1,1,1,20190708,20191006
30846,1,1,1,1,1,1,1,20190708,20191006
30847,1,1,1,1,1,1,1,20190708,20191006
18291,0,0,0,0,1,1,0,20190816,20190817
30848,1,1,1,1,1,1,1,20190708,20191006
30849,1,1,1,1,1,1,1,20190708,20191006
30850,1,1,1,1,1,0,1,20190819,20190915
30851,1,1,1,1,1,1,1,20190708,20191006
30852,1,1,1,1,1,1,1,20190708,20191006
30853,1,1,1,1,1,0,0,20190708,20191004
30854,1,1,1,1,1,0,0,20190708,20191004
30855,1,1,1,1,1,0,0,20190708,20191004
30856,1,1,1,1,1,0,0,20190708,20191004
30857,1,1,1,1,1,0,0,20190708,20191004
30858,1,1,1,1,1,1,1,20190708,20191006
30859,1,1,1,1,1,1,1,20190708,20191006
30860,1,1,1,1,1,1,1,20190708,20191006
30861,1,1,1,1,1,1,1,20190708,20191006
30862,1,1,1,1,1,1,1,20190708,20191006
30863,1,1,1,1,1,1,0,20190708,20191005
30864,1,1,1,1,1,1,1,20190708,20191006
30865,1,1,1,1,1,1,1,20190708,20191006
30866,0,0,0,0,0,0,1,20190714,20191006
30867,1,1,1,1,1,1,0,20190708,20191005
30868,1,1,1,1,1,1,1,20190708,20191006
30869,1,1,1,1,1,1,1,20190708,20191006
30870,1,1,1,1,1,1,1,20190708,20191006
30871,1,1,1,1,1,1,1,20190708,20191006
30872,1,1,1,1,1,1,1,20190708,20191006
30873,1,1,1,1,1,1,1,20190708,20191006
30874,1,1,1,1,1,1,1,20190708,20191006
30875,1,1,1,1,1,0,1,20190708,20191006
30876,1,1,1,1,1,0,0,20190708,20191004
30877,1,1,1,1,1,0,0,20190708,20191004
30878,1,1,1,1,1,0,0,20190708,20191004
30879,1,1,1,1,1,0,0,20190708,20191004
30880,1,1,1,1,1,0,0,20190708,20191004
18568,0,0,0,0,0,1,0,20190713,20191005
3474,0,0,1,1,0,0,0,20190807,20190808
18544,1,1,1,1,1,1,1,20190708,20191006
18619,1,1,1,1,1,1,1,20190902,20191006
18623,1,1,1,1,1,1,1,20190708,20190728
18621,1,1,1,1,1,1,1,20190729,20190825
18550,1,1,1,1,1,1,1,20190729,20190825
18566,1,1,1,1,1,1,1,20190708,20191006
18545,1,1,1,1,1,1,1,20190729,20190825
18622,1,1,1,1,1,1,1,20190708,20191006
18602,1,1,1,1,1,1,1,20190708,20191006
18570,1,1,1,1,1,0,1,20190708,20191006
18565,1,1,1,1,1,1,1,20190729,20190825
18685,0,0,1,1,0,0,0,20190807,20190808
18492,0,0,0,0,0,1,0,20190713,20191005
18493,1,1,1,1,1,0,0,20190708,20191004
18683,1,1,1,1,1,1,0,20190708,20191005
18682,1,1,1,1,1,1,0,20190729,20190824
19122,1,1,1,1,1,1,0,20190729,20190824
19140,1,1,1,1,1,0,0,20190708,20191004
19144,0,0,0,0,0,1,1,20190713,20190922
19141,1,1,1,1,1,0,0,20190729,20190823
30881,1,1,1,1,1,1,1,20190708,20191006
18752,0,0,0,0,0,1,1,20190803,20190825
19068,1,1,1,1,1,1,0,20190708,20191005
19069,1,1,1,1,1,1,0,20190729,20190824
19124,1,1,1,1,1,1,0,20190708,20191005
19109,1,1,1,1,1,1,1,20190708,20191006
19123,0,0,0,0,0,0,1,20190714,20191006
19093,1,1,1,1,1,1,1,20190708,20191006
19086,0,0,0,0,0,0,1,20190804,20190825
19127,1,1,1,1,1,1,1,20190729,20190825
30882,0,0,0,0,0,0,1,20190804,20191006
1645,0,0,0,0,0,0,1,20190714,20190728
30883,1,1,1,1,1,0,0,20190729,20191004
15868,1,1,1,1,1,0,0,20190708,20190726
30884,1,1,1,1,1,0,0,20190729,20191004
30885,1,1,1,1,1,0,0,20190729,20191004
30886,1,1,1,1,1,1,1,20190708,20191006
30887,1,1,1,1,1,0,0,20190729,20191004
30888,0,0,0,0,1,0,0,20190712,20191004
30889,1,1,1,1,1,0,0,20190708,20191004
30890,0,0,0,0,0,0,1,20190804,20191006
30891,1,1,1,1,1,0,0,20190708,20191004
30892,1,1,1,1,1,0,0,20190708,20191004
30893,1,1,1,1,1,0,0,20190729,20191004
30894,1,1,1,1,1,1,1,20190729,20191006
16966,0,0,0,0,0,1,0,20190921,20191005
16888,0,0,0,0,0,1,1,20190921,20191006
16950,0,0,0,0,0,0,1,20190930,20191006
16402,0,0,0,0,0,1,0,20190921,20191005
16400,1,1,1,1,1,0,0,20190708,20191004
30895,0,0,0,0,1,0,0,20190712,20191004
30896,1,1,1,1,1,0,0,20190708,20191004
30897,0,0,0,0,0,1,0,20190729,20190817
30898,0,0,0,0,0,1,1,20190713,20190831
16849,1,1,1,1,1,0,0,20190708,20190811
15785,0,0,0,0,0,1,0,20190928,20191005
16955,1,1,1,1,1,0,0,20190902,20191004
30899,1,1,1,1,0,0,0,20190708,20191003
16952,1,1,1,1,1,1,1,20190708,20190809
30900,0,0,0,0,0,1,0,20190803,20190818
30901,1,1,1,1,1,0,0,20190729,20191004
30902,1,1,1,1,1,0,0,20190826,20190830
16893,1,1,1,1,1,0,0,20190916,20190920
30903,0,0,0,0,0,1,1,20190803,20190901
30904,0,0,0,0,0,0,1,20190729,20190818
30905,1,1,1,1,1,0,0,20190902,20191004
15821,0,0,0,0,0,1,0,20190907,20190914
16928,0,0,0,0,0,1,1,20190907,20190915
16958,0,0,0,0,0,1,1,20190914,20190915
16890,0,0,0,0,0,1,1,20190907,20190908
16979,0,1,1,0,0,0,0,20190709,20190710
30906,1,1,1,1,1,1,0,20190729,20191005
16852,1,1,1,1,1,1,0,20190708,20190727
16705,0,0,0,0,0,1,0,20190907,20190914
16839,1,1,1,1,1,0,0,20190708,20190809
30907,1,1,1,1,1,1,1,20190729,20191006
30908,1,1,1,1,1,0,0,20190708,20191004
30909,1,1,1,1,1,0,0,20190729,20191004
30910,1,1,1,1,1,0,0,20190729,20191004
30911,1,1,1,1,1,0,0,20190729,20191004
30912,1,1,1,1,1,1,1,20190729,20191006
30913,1,1,1,1,1,0,0,20190729,20191004
30914,1,1,1,1,1,0,0,20190708,20191004
30915,1,1,1,1,1,0,0,20190729,20191004
16882,1,1,1,1,1,0,0,20190708,20190726
17038,1,1,1,1,1,0,0,20190916,20190920
17032,0,0,0,0,0,1,1,20190721,20190728
30916,0,0,0,1,0,1,1,20190803,20190818
30917,1,1,1,1,1,1,1,20190729,20190825
30918,1,1,1,1,1,0,0,20190819,20190922
30919,1,1,1,1,1,0,0,20190826,20190922
17058,0,0,0,0,0,1,1,20190720,20190728
17037,0,0,0,0,0,1,1,20190831,20190901
30920,1,1,1,1,1,1,1,20190803,20190830
17053,0,0,0,0,0,1,1,20190713,20190714
13807,0,0,0,0,0,1,1,20190713,20190714
30921,1,1,1,1,1,0,0,20190729,20190906
16960,1,1,1,1,1,0,0,20190909,20191004
17028,0,0,0,0,0,1,0,20190720,20190727
15828,0,0,0,0,0,1,1,20190907,20190915
17025,0,0,0,0,0,1,1,20190908,20190915
30922,1,1,1,1,1,0,0,20190729,20191004
2057,1,0,0,0,0,0,0,20190909,20190930
30923,1,0,0,0,0,0,0,20190729,20190902
413,1,0,0,0,0,0,0,20190708,20190722
30924,0,1,1,1,1,0,0,20190709,20190728
16992,0,1,1,1,1,1,0,20190910,20191004
17008,1,1,1,1,1,0,0,20190729,20190811
17007,1,1,1,1,1,0,0,20190902,20190906
16885,1,1,1,1,1,0,0,20190708,20190726
30925,1,1,1,1,1,1,1,20190708,20191006
30926,1,1,1,1,1,0,0,20190708,20191004
30927,1,1,1,1,1,1,1,20190708,20191006
18404,1,1,1,1,1,0,0,20190923,20191004
30928,1,1,1,1,1,1,1,20190708,20191006
30929,1,1,1,1,1,1,0,20190708,20191005
30930,1,1,1,1,1,1,1,20190708,20191006
30931,1,1,1,1,1,1,0,20190708,20191005
30932,1,1,1,1,1,0,0,20190708,20191004
30933,1,1,1,1,1,1,0,20190708,20191005
30934,1,1,1,1,1,0,0,20190722,20190920
18305,1,1,1,1,1,0,0,20190923,20191004
30935,1,1,1,1,1,1,1,20190708,20191006
30936,1,1,1,1,1,1,1,20190708,20191006
30937,1,1,1,1,1,1,1,20190708,20191006
30938,1,1,1,1,1,1,0,20190708,20191005
30939,1,1,1,1,1,1,0,20190708,20191005
30940,1,1,1,1,1,0,0,20190708,20190920
30941,0,0,0,0,0,1,1,20190713,20191006
30942,1,1,1,1,1,1,0,20190708,20191005
30943,1,1,1,1,1,0,0,20190708,20191004
30944,0,0,0,0,0,0,1,20190714,20191006
30945,1,1,1,1,1,0,0,20190708,20190920
18731,0,1,1,1,1,0,0,20190801,20190901
30946,1,1,1,1,1,0,0,20190708,20191004
30947,1,1,1,1,1,0,0,20190923,20191004
30948,0,0,0,0,0,1,1,20190803,20191006
30949,0,0,0,0,0,1,0,20190713,20191005
15931,1,1,1,1,1,0,0,20190708,20190712
18708,0,0,0,0,0,1,1,20190713,20190728
18732,0,1,1,1,1,0,0,20190716,20190731
30950,0,0,0,0,0,1,1,20190713,20191006
30951,1,1,1,1,1,1,1,20190713,20191006
30952,1,1,1,1,1,1,1,20190708,20191006
30953,1,1,1,1,1,1,1,20190708,20191006
18330,1,1,1,1,0,0,0,20190708,20190711
30954,1,1,1,1,1,0,0,20190902,20191004
30955,0,0,0,0,1,0,1,20190712,20191006
30956,1,1,1,1,1,0,1,20190708,20191006
30957,1,1,1,1,1,1,0,20190801,20191005
30958,1,1,1,1,1,0,0,20190801,20191004
18703,1,1,1,1,1,1,0,20190708,20190731
18709,1,1,1,1,1,0,0,20190708,20190731
30959,1,1,1,1,1,0,0,20190708,20191004
30960,1,1,1,1,1,1,1,20190713,20191006
30961,0,0,0,0,0,1,1,20190713,20191006
30962,1,1,1,1,1,1,1,20190708,20191006
30963,1,1,1,1,1,0,1,20190708,20191006
30964,0,0,0,0,0,0,1,20190714,20191006
30965,1,1,1,1,1,0,0,20190708,20191004
30966,1,1,1,1,1,0,0,20190902,20191004
30967,0,0,0,0,0,1,0,20190713,20191005
30968,1,1,1,1,1,1,1,20190708,20191006
30969,1,1,1,1,1,1,0,20190826,20191005
30970,1,1,1,1,1,0,0,20190708,20191004
30971,1,1,1,1,1,1,0,20190708,20191005
30972,0,0,0,0,0,1,1,20190713,20191006
30973,0,0,0,0,0,0,1,20190714,20191006
30974,1,1,1,1,1,1,1,20190708,20191006
30975,1,1,1,1,1,1,1,20190708,20191006
30976,0,0,0,0,0,1,1,20190713,20191006
30977,1,1,1,1,1,0,0,20190708,20191004
30978,1,1,1,1,1,0,0,20190708,20191004
30979,1,1,1,1,1,1,1,20190708,20191006
30980,1,1,1,1,1,1,1,20190708,20191006
30981,1,1,1,1,1,1,0,20190708,20191005
30982,1,1,1,1,1,1,1,20190708,20191006
30983,1,1,1,1,1,1,1,20190902,20191006
16931,1,1,1,1,1,1,1,20190715,20190728
30984,1,1,1,1,1,1,1,20190708,20190901
30985,1,1,1,1,1,1,1,20190909,20191006
30986,1,1,1,1,1,0,0,20190708,20190901
30987,1,1,1,1,1,0,0,20190708,20190901
30988,1,1,1,1,1,0,0,20190708,20190901
30989,1,1,1,1,1,0,0,20190909,20191004
30990,1,1,0,1,1,0,0,20190708,20190901
30991,1,1,1,1,1,0,0,20190708,20190811
30992,0,0,1,0,0,0,0,20190710,20191002
30993,1,1,1,1,1,0,0,20190708,20190901
30994,1,1,1,1,1,0,0,20190708,20190901
30995,0,0,0,0,0,1,0,20190713,20191005
30996,1,1,1,1,1,0,0,20190708,20190901
30997,1,1,1,1,1,1,1,20190909,20191006
30998,1,1,1,1,1,0,0,20190909,20191004
16366,1,1,1,1,1,0,0,20190715,20190726
30999,1,1,1,1,1,1,1,20190708,20190901
31000,1,1,1,1,1,0,0,20190708,20190901
31001,1,1,1,1,1,1,1,20190909,20191006
31002,1,1,1,1,1,1,1,20190909,20191006
31003,1,1,1,1,1,1,1,20190909,20191006
31004,1,1,1,1,1,0,0,20190909,20191004
31005,1,1,1,1,1,1,1,20190909,20191006
31006,1,1,1,1,1,0,0,20190708,20190811
31007,1,1,1,1,1,1,1,20190902,20191006
31008,1,1,1,1,1,0,0,20190708,20190901
31009,1,1,1,1,1,0,0,20190708,20190811
31010,1,1,1,1,1,0,0,20190708,20190901
31011,1,1,1,1,1,0,0,20190909,20191004
31012,1,1,1,1,1,0,0,20190708,20190901
31013,1,1,1,1,1,1,0,20190708,20190901
31014,1,1,1,1,1,1,1,20190708,20190811
31015,1,1,1,1,1,0,0,20190708,20191004
31016,1,1,1,1,1,0,0,20190708,20191004
31017,1,1,1,1,1,1,1,20190708,20191006
31018,1,1,1,1,1,1,1,20190708,20191006
31019,0,0,0,0,1,0,1,20190712,20191006
31020,1,1,1,1,0,0,0,20190826,20191003
31021,0,0,0,0,1,0,1,20190712,20191006
16510,0,0,0,0,1,0,1,20190815,20190830
31022,1,1,1,1,1,0,0,20190708,20191004
31023,1,1,1,1,1,1,0,20190708,20191005
31024,0,0,0,0,0,0,1,20190714,20191006
31025,1,1,1,1,1,1,1,20190826,20191006
16739,0,0,0,0,1,0,1,20190712,20190823
31026,1,1,1,1,1,1,0,20190708,20191005
31027,1,1,1,1,1,1,1,20190708,20191006
31028,1,1,1,1,1,1,1,20190708,20191006
31029,1,1,1,1,1,1,1,20190708,20191006
31030,1,1,1,1,1,1,1,20190708,20191006
31031,1,1,1,1,1,0,0,20190708,20191004
31032,1,1,1,1,1,0,0,20190708,20191004
16406,1,1,1,1,1,0,0,20190923,20190927
31033,0,0,0,0,0,0,1,20190714,20191006
16623,0,0,0,0,0,0,1,20190815,20190825
31034,0,0,0,0,1,0,0,20190712,20191004
31035,0,0,0,0,0,0,1,20190714,20191006
16569,0,0,0,0,1,0,0,20190712,20190927
31036,1,1,1,1,1,1,1,20190708,20191006
31037,1,1,1,1,1,1,1,20190708,20191006
31038,1,1,1,1,1,1,1,20190708,20191006
16696,0,1,1,1,1,0,0,20190816,20190830
31039,1,0,0,0,0,0,0,20190708,20190930
31040,0,1,1,1,1,0,0,20190819,20191004
1133,0,0,1,0,0,0,0,20190821,20190828
16530,0,0,0,0,0,1,0,20190817,20190824
16532,1,1,0,1,1,0,1,20190815,20190830
16529,0,0,0,0,0,1,0,20190713,20190810
31041,1,1,1,1,1,1,0,20190708,20191005
31042,1,1,1,1,1,1,1,20190902,20191006
947,1,0,0,0,0,0,0,20190819,20190826
16622,1,1,1,1,1,1,0,20190816,20190830
16533,0,0,1,0,0,0,0,20190710,20190807
31043,1,1,1,1,1,0,0,20190708,20191004
31044,1,1,1,1,1,0,0,20190708,20191004
31045,1,1,1,1,1,1,1,20190708,20191006
31046,1,1,1,1,0,1,0,20190708,20191005
31047,0,0,0,0,1,0,0,20190712,20191004
31048,0,0,0,0,1,0,1,20190712,20191006
31049,1,1,1,1,0,0,0,20190826,20191003
31050,0,0,0,0,0,1,0,20190713,20190825
31051,1,0,0,0,0,0,0,20190708,20190930
31052,1,1,1,1,1,0,0,20190902,20191004
31053,1,1,1,1,1,0,0,20190805,20190901
31054,1,1,1,1,1,0,0,20190902,20191004
31055,1,1,1,1,1,0,1,20190708,20191006
31056,0,0,0,0,0,1,0,20190713,20191005
16250,1,1,1,1,1,0,0,20190902,20190920
31057,1,1,1,1,1,1,0,20190708,20191005
31058,1,1,1,1,1,0,0,20190902,20191004
31059,1,1,1,1,1,0,0,20190902,20191004
31060,0,0,0,0,0,1,0,20190713,20191005
16644,0,0,0,0,0,1,0,20190831,20190921
31061,1,1,1,1,1,0,1,20190708,20191006
31062,0,0,0,0,0,0,1,20190714,20191006
31063,1,1,1,1,1,1,1,20190708,20191006
31064,1,1,1,1,1,1,1,20190708,20191006
31065,0,0,0,0,0,1,1,20190713,20190901
31066,1,1,1,1,1,0,0,20190902,20191004
31067,1,1,1,1,1,0,1,20190708,20191006
31068,1,1,1,1,1,0,1,20190708,20191006
31069,1,1,1,1,1,1,1,20190708,20191006
31070,0,0,0,0,0,0,1,20190714,20190901
31071,1,1,1,1,1,1,0,20190708,20191005
31072,0,0,0,0,0,0,1,20190714,20191006
31073,0,0,0,0,0,1,0,20190713,20191005
31074,1,1,1,1,1,1,1,20190708,20191006
31075,1,1,1,1,1,1,0,20190708,20191005
31076,1,1,1,1,1,1,1,20190708,20191006
31077,1,1,1,1,1,1,1,20190708,20191006
31078,1,1,1,1,1,1,1,20190708,20191006
31079,1,1,1,1,1,1,1,20190708,20191006
31080,1,1,1,1,1,0,1,20190708,20191006
31081,1,1,1,1,1,1,1,20190708,20191006
31082,0,0,0,0,0,1,0,20190713,20191005
31083,1,1,1,1,1,0,0,20190902,20191004
31084,1,1,1,1,1,1,0,20190708,20191005
31085,0,0,0,0,0,0,1,20190714,20191006
31086,1,1,1,1,1,0,0,20190923,20191004
31087,1,1,1,1,1,1,1,20190708,20191006
31088,0,0,0,0,0,0,1,20190714,20191006
31089,1,1,1,1,1,1,1,20190708,20191006
31090,0,0,0,0,0,0,1,20190714,20190901
31091,1,1,1,1,1,0,1,20190708,20191006
31092,1,1,1,1,1,1,0,20190708,20191005
31093,1,1,1,1,1,1,0,20190708,20191005
31094,0,0,0,0,0,1,0,20190713,20191005
31095,1,1,1,1,1,0,1,20190708,20191006
31096,1,1,1,1,1,1,1,20190708,20191006
31097,1,1,1,1,1,1,1,20190708,20191006
31098,1,1,1,1,1,1,1,20190708,20191006
31099,0,0,0,0,0,0,1,20190714,20191006
31100,1,1,1,1,1,1,1,20190708,20191006
31101,1,1,1,1,1,0,0,20190902,20191004
31102,0,0,0,0,0,1,0,20190713,20191005
31103,1,1,1,1,1,1,1,20190708,20191006
31104,0,0,0,0,0,0,1,20190714,20191006
31105,1,1,1,1,1,1,0,20190708,20191005
31106,1,1,1,1,1,1,1,20190708,20191006
31107,1,1,1,1,1,1,1,20190708,20191006
31108,1,1,1,1,1,0,1,20190830,20191006
16604,1,1,1,1,1,0,1,20190708,20190829
31109,0,0,0,0,0,0,1,20190714,20191006
31110,1,1,1,1,1,0,0,20190923,20191004
31111,0,0,0,0,0,1,0,20190713,20191005
31112,1,1,1,1,1,0,0,20190902,20191004
16743,1,1,1,1,1,1,0,20190831,20190921
31113,1,1,1,1,1,0,0,20190902,20191004
31114,1,1,1,1,1,1,0,20190708,20191005
31115,1,1,1,1,1,1,0,20190708,20191005
31116,0,0,0,0,0,0,1,20190714,20191006
31117,1,1,1,1,1,1,0,20190708,20191005
31118,1,1,1,1,1,0,1,20190708,20191006
31119,1,1,1,1,1,0,0,20190902,20191004
31120,1,1,1,1,1,0,0,20190902,20191004
31121,1,1,1,1,1,0,1,20190708,20191006
31122,0,0,0,0,0,1,0,20190713,20191005
31123,1,1,1,1,1,0,0,20190923,20191004
16746,1,1,1,1,1,0,0,20190902,20190920
16856,1,1,1,1,1,1,1,20190708,20190728
31124,1,1,1,1,1,1,1,20190708,20191006
31125,1,1,1,1,1,0,0,20190902,20191004
31126,1,1,1,1,1,0,0,20190902,20191004
31127,1,1,1,1,1,1,1,20190708,20191006
31128,0,0,0,0,0,1,1,20190713,20191006
31129,1,1,1,1,1,0,1,20190708,20191006
31130,1,1,1,1,1,1,0,20190708,20191005
31131,1,1,1,1,1,0,0,20190708,20191004
31132,1,1,1,1,1,0,0,20190826,20191004
31133,1,1,1,1,1,1,1,20190708,20191006
31134,0,0,0,0,0,0,1,20190714,20191006
31135,1,1,1,1,1,0,0,20190708,20191004
31136,1,1,1,1,1,0,0,20190708,20191004
31137,1,1,1,1,1,1,1,20190708,20191006
31138,1,1,1,1,1,0,0,20190708,20191004
31139,1,1,1,1,1,1,1,20190708,20191006
31140,1,1,1,1,1,0,0,20190708,20191004
31141,0,0,0,0,0,1,0,20190713,20191005
31142,1,1,1,1,1,1,1,20190708,20191006
31143,0,0,0,0,0,0,1,20190714,20191006
31144,0,0,0,0,0,0,1,20190714,20191006
31145,1,1,1,1,1,1,1,20190708,20191006
31146,1,1,1,1,1,1,0,20190708,20191005
31147,0,0,0,0,0,1,1,20190713,20191006
31148,1,1,1,1,1,1,0,20190708,20191005
31149,1,1,1,1,1,0,0,20190708,20191004
31150,1,1,1,1,1,0,0,20190708,20191004
31151,1,1,1,1,1,1,0,20190708,20191005
31152,1,1,1,1,1,0,0,20190826,20191004
31153,1,1,1,1,1,1,1,20190708,20191006
31154,1,1,1,1,1,1,1,20190708,20191006
31155,1,1,1,1,1,1,1,20190708,20191006
31156,1,1,1,1,1,1,1,20190708,20191006
31157,1,1,1,1,1,1,1,20190708,20191006
31158,1,1,1,1,1,1,0,20190708,20191005
31159,0,0,0,0,0,1,1,20190713,20191006
31160,1,1,1,1,1,1,1,20190708,20191006
31161,1,1,1,1,1,0,0,20190708,20191004
31162,1,1,1,1,1,1,1,20190708,20191006
31163,1,1,1,1,1,1,1,20190708,20191006
31164,0,0,0,0,0,1,1,20190713,20191006
31165,1,1,1,1,1,0,0,20190708,20191004
31166,1,1,1,1,1,1,1,20190712,20191006
31167,1,1,1,1,1,0,0,20190708,20191004
31168,1,1,1,1,1,0,0,20190826,20191004
31169,1,1,1,1,1,0,0,20190708,20191004
31170,1,1,1,1,1,0,0,20190708,20191004
31171,1,1,1,1,1,0,0,20190708,20191004
31172,0,0,0,0,0,1,1,20190713,20191006
31173,0,0,0,0,0,0,1,20190714,20191006
31174,0,0,0,0,0,0,1,20190714,20191006
31175,1,1,1,1,1,0,0,20190708,20191004
31176,1,1,1,1,1,0,0,20190826,20191004
31177,1,1,1,1,1,1,0,20190708,20191005
31178,1,1,1,1,1,1,0,20190708,20191005
31179,1,1,1,1,1,0,0,20190826,20191004
31180,1,1,1,1,1,0,0,20190826,20191004
2303,0,0,0,0,0,0,1,20190901,20190915
31181,1,1,1,1,1,1,0,20190826,20191005
31182,0,0,0,0,0,1,1,20190713,20191006
31183,1,1,1,1,1,0,0,20190708,20191004
31184,1,1,1,1,1,0,0,20190826,20191004
31185,0,0,0,0,0,1,0,20190713,20191005
31186,0,0,0,0,0,0,1,20190714,20191006
31187,1,1,1,1,1,0,0,20190708,20191004
31188,0,0,0,0,0,1,1,20190803,20191006
31189,1,1,1,1,1,0,0,20190826,20191004
20199,0,0,0,0,0,1,1,20190713,20190728
31190,1,1,1,1,1,0,0,20190708,20191004
31191,1,1,1,1,1,0,0,20190708,20191004
31192,0,0,0,0,0,1,1,20190713,20191006
31193,0,0,0,0,0,1,1,20190713,20191006
18280,0,0,0,0,0,1,1,20191005,20191006
18171,1,1,1,1,1,1,1,20190708,20190908
31194,1,1,1,1,1,1,1,20190708,20190908
31195,1,1,1,1,1,1,1,20190708,20190908
31196,1,1,1,1,1,1,1,20190708,20190908
31197,1,1,1,1,1,1,1,20190708,20190908
31198,1,1,1,1,1,1,1,20190708,20190908
31199,1,1,1,1,1,1,1,20190708,20190908
31200,1,1,1,1,1,1,1,20190708,20190908
31201,1,1,1,1,1,1,1,20190708,20190908
31202,1,1,1,1,1,1,1,20190708,20190908
31203,1,1,1,1,1,1,1,20190708,20190908
31204,1,1,1,1,1,1,1,20190708,20190908
31205,1,1,1,1,1,1,1,20190708,20190908
31206,1,1,1,1,1,0,0,20190708,20190906
31207,0,0,0,0,0,1,1,20190713,20191006
31208,1,1,1,1,1,1,1,20190826,20191006
31209,0,0,0,0,0,0,1,20190714,20191006
31210,1,1,1,1,1,0,0,20190708,20191004
31211,0,0,0,0,0,0,1,20190714,20191006
31212,1,1,1,1,1,0,0,20190708,20191004
31213,1,1,1,1,1,1,1,20190826,20191006
31214,1,1,1,1,1,0,0,20190708,20191004
31215,1,1,1,1,1,0,0,20190708,20191004
31216,1,1,1,1,1,1,0,20190826,20191005
31217,1,1,1,1,1,0,0,20190826,20191004
31218,1,1,1,1,1,0,0,20190826,20191004
31219,1,1,1,1,1,0,0,20190708,20191004
31220,1,1,1,1,1,1,1,20190708,20191006
31221,1,1,1,1,1,0,0,20190708,20191004
31222,0,0,0,0,0,1,1,20190713,20191006
31223,1,1,1,1,1,0,0,20190708,20191004
31224,1,1,1,1,1,0,0,20190826,20191004
31225,1,1,1,1,1,1,0,20190708,20191005
31226,1,1,1,1,1,0,0,20190708,20191004
31227,1,1,1,1,1,1,0,20190708,20191005
31228,1,1,1,1,1,0,0,20190826,20191004
31229,1,1,1,1,1,0,0,20190826,20191004
31230,1,1,1,1,1,0,0,20190708,20190906
18416,0,0,0,0,0,1,1,20191005,20191006
31231,0,0,0,0,0,1,1,20191005,20191006
31232,1,1,1,1,1,1,1,20190708,20190908
31233,1,1,1,1,1,1,1,20190708,20190908
31234,1,1,1,1,1,1,1,20190708,20190908
31235,1,1,1,1,1,1,1,20190708,20190908
31236,1,1,1,1,1,1,1,20190708,20190908
31237,1,1,1,1,1,1,1,20190708,20190908
31238,1,1,1,1,1,1,1,20190708,20190908
31239,1,1,1,1,1,1,1,20190708,20190908
31240,1,1,1,1,1,1,1,20190708,20190908
31241,1,1,1,1,1,1,1,20190708,20190908
31242,0,0,0,0,0,1,1,20190713,20190908
31243,1,1,1,1,1,1,1,20190708,20190908
18772,0,0,0,0,0,1,1,20190803,20190825
18776,0,0,0,0,0,1,0,20190803,20190824
18782,1,1,1,1,1,1,1,20190729,20190825
31244,1,1,1,1,1,0,1,20190708,20191006
18759,1,1,1,1,1,1,1,20190729,20190825
18798,1,1,1,1,1,0,0,20190708,20190728
31245,1,1,1,1,1,1,0,20190708,20191005
18804,0,0,0,0,0,1,1,20190729,20190825
18788,0,0,0,0,0,1,1,20190803,20190825
18813,0,0,0,0,0,0,1,20190804,20190825
16066,0,0,0,0,0,1,1,20190713,20190825
18778,1,1,1,1,1,0,0,20190708,20190823
18808,1,1,1,1,1,1,1,20190708,20190825
31246,0,0,0,0,0,1,0,20190713,20191005
18802,1,1,1,1,1,1,1,20190708,20190825
31247,0,0,0,0,0,1,1,20190713,20191006
31248,0,0,0,0,0,1,0,20190713,20191005
31249,1,1,1,1,1,0,0,20190708,20191004
31250,0,0,0,0,0,1,0,20190713,20191005
2513,0,0,0,0,1,1,1,20190726,20190728
18106,1,1,1,1,1,0,0,20190902,20191004
31251,1,1,0,1,0,0,0,20190902,20191003
31252,0,0,0,0,1,0,0,20190712,20191004
31253,1,1,1,1,1,0,0,20190708,20191004
31254,0,0,0,0,0,1,1,20190713,20190901
16186,1,1,1,1,0,0,0,20190708,20190829
31255,0,0,0,0,1,0,0,20190712,20191004
31256,0,0,0,0,1,0,0,20190906,20191004
31257,1,1,1,1,0,1,0,20190902,20191005
31258,0,0,0,0,1,0,0,20190906,20191004
17446,1,1,1,1,1,1,0,20190708,20190831
31259,1,1,1,1,1,0,0,20190902,20191004
31260,1,1,1,1,1,1,0,20190708,20191005
18117,1,1,1,1,1,0,0,20190708,20190830
4348,0,0,0,1,1,0,0,20190718,20190719
31261,0,0,0,0,0,1,1,20190713,20191006
31262,1,1,1,1,1,0,0,20190902,20191004
31263,0,0,0,0,1,0,0,20190906,20191004
15792,1,1,1,1,1,1,1,20190708,20190901
18107,1,1,1,1,1,0,0,20190708,20190830
31264,0,0,0,0,0,1,0,20190713,20191005
31265,0,0,0,0,0,0,1,20190908,20191006
31266,1,1,1,1,1,1,0,20190708,20191005
31267,0,0,0,0,1,0,0,20190906,20191004
31268,1,1,1,1,1,0,0,20190902,20191004
15869,1,1,1,1,1,0,0,20190708,20190830
31269,1,1,1,1,0,0,0,20190902,20191003
