route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE697673,1645,OCESN841814F0100157679,"841814",0,,
OCE697673,15874,OCESN841812F0500557673,"841812",0,,
OCE697673,18892,OCESN841812F0300357674,"841812",0,,
OCE697673,37188,OCESN841812F0700757675,"841812",0,,
OCE697673,16089,OCESN841804F0400457645,"841804",0,,
OCE697673,17344,OCESN841804F0200257646,"841804",0,,
OCE697673,15997,OCESN841804F0300357647,"841804",0,,
OCE697673,15993,OCESN841802F0100157642,"841802",0,,
OCE697673,15997,OCESN841802F0300357643,"841802",0,,
OCE697673,15997,OCESN841806F0100157652,"841806",0,,
OCE697673,15874,OCESN841808F0600657655,"841808",0,,
OCE697673,15997,OCESN841808F0700757656,"841808",0,,
OCE697673,15993,OCESN841806F0300357651,"841806",0,,
OCE697673,1645,OCESN841858F0100157797,"841858",0,,
OCE697673,2512,OCESN841858F0300357796,"841858",0,,
OCE697673,15997,OCESN841814F0200257680,"841814",0,,
OCE697673,16241,OCESN841846F0400457775,"841846",0,,
OCE697673,18770,OCESN841846F0100157774,"841846",0,,
OCE697673,2512,OCESN841846F0500557773,"841846",0,,
OCE697673,1418,OCESN841850F0600657778,"841850",0,,
OCE697673,2512,OCESN841848F0500557777,"841848",0,,
OCE697673,1645,OCESN841848F0100157776,"841848",0,,
OCE697673,15913,OCESN841844F0500557772,"841844",0,,
OCE697673,2512,OCESN841842F0500557768,"841842",0,,
OCE697673,15874,OCESN841840F0400457765,"841840",0,,
OCE697673,15874,OCESN841844F0400457771,"841844",0,,
OCE697673,18770,OCESN841842F0200257769,"841842",0,,
OCE697673,2512,OCESN841850F0700757779,"841850",0,,
OCE697673,15874,OCESN841854F0300357790,"841854",0,,
OCE697673,16894,OCESN841818F0500557695,"841818",0,,
OCE697673,16894,OCESN841816F0600657689,"841816",0,,
OCE697673,15875,OCESN841854F0100157789,"841854",0,,
OCE697673,16894,OCESN841238F0600657474,"841238",0,,
OCE697673,15928,OCESN841240F0600657475,"841240",0,,
OCE697673,15868,OCESN841242F0600657479,"841242",0,,
OCE697673,16894,OCESN841242F0300357477,"841242",0,,
OCE697673,15868,OCESN841238F0100157471,"841238",0,,
OCE697673,15928,OCESN841228F0500557456,"841228",0,,
OCE697673,15997,OCESN841228F0600657457,"841228",0,,
OCE697673,16089,OCESN841228F0700757455,"841228",0,,
OCE697673,37189,OCESN841228F0200257454,"841228",0,,
OCE697673,15911,OCESN841404F0400457536,"841404",0,,
OCE697673,15858,OCESN841406F0100157538,"841406",0,,
OCE697673,15877,OCESN841418F0300357545,"841418",0,,
OCE697673,15953,OCESN841424F0200257549,"841424",0,,
OCE697673,15858,OCESN841426F0200257550,"841426",0,,
OCE697673,15877,OCESN841422F0300357547,"841422",0,,
OCE697673,16089,OCESN841230F0500557460,"841230",0,,
OCE697673,15993,OCESN841818F0600657694,"841818",0,,
OCE697673,15997,OCESN841230F0200257461,"841230",0,,
OCE697673,16037,OCESN841248F0500557485,"841248",0,,
OCE697673,18879,OCESN841200F0500557426,"841200",0,,
OCE697673,18894,OCESN841200F0300357427,"841200",0,,
OCE697673,3416,OCESN841200F0100157429,"841200",0,,
OCE697673,18895,OCESN841200F0400457428,"841200",0,,
OCE697673,16037,OCESN841220F0200257448,"841220",0,,
OCE697673,16535,OCESN841220F0600657447,"841220",0,,
OCE697673,15997,OCESN841220F0500557446,"841220",0,,
OCE697673,15997,OCESN841218F0400457443,"841218",0,,
OCE697673,15993,OCESN841820F0100157702,"841820",0,,
OCE697673,18827,OCESN841820F0500557701,"841820",0,,
OCE697673,15993,OCESN841212F0100157436,"841212",0,,
OCE697673,16089,OCESN841218F0500557442,"841218",0,,
OCE697673,15997,OCESN841212F0300357437,"841212",0,,
OCE697673,15997,OCESN841248F0200257487,"841248",0,,
OCE697673,16089,OCESN841816F0700757686,"841816",0,,
OCE697673,18827,OCESN841816F0500557687,"841816",0,,
OCE697673,15911,OCESN841234F0600657467,"841234",0,,
OCE697673,2512,OCESN841264F0400457514,"841264",0,,
OCE697673,15874,OCESN841262F0400457507,"841262",0,,
OCE697673,18827,OCESN841818F0200257693,"841818",0,,
OCE697673,15913,OCESN841262F0200257508,"841262",0,,
OCE697673,18822,OCESN841264F0200257515,"841264",0,,
OCE697673,18814,OCESN841270F0200257521,"841270",0,,
OCE697673,2512,OCESN841268F0400457520,"841268",0,,
OCE697673,16535,OCESN841272F0500557525,"841272",0,,
OCE697673,18827,OCESN841272F0200257524,"841272",0,,
OCE697673,16535,OCESN841248F0600657488,"841248",0,,
OCE697673,16241,OCESN841266F0200257517,"841266",0,,
OCE697673,1418,OCESN841268F0200257519,"841268",0,,
OCE697679,15866,OCESN841729F0100157636,"841729",1,,
OCE697679,15866,OCESN841723F0200257630,"841723",1,,
OCE697679,15859,OCESN841513F0100157561,"841513",1,,
OCE697679,15858,OCESN841707F0200257616,"841707",1,,
OCE697679,15866,OCESN841727F0200257635,"841727",1,,
OCE697679,15862,OCESN841711F0100157620,"841711",1,,
OCE697679,15877,OCESN841511F0200257559,"841511",1,,
OCE697679,15866,OCESN841725F0200257632,"841725",1,,
OCE697679,15858,OCESN841703F0200257612,"841703",1,,
OCE697679,15911,OCESN841701F0400457610,"841701",1,,
OCE697679,15858,OCESN841731F0200257637,"841731",1,,
OCE697679,15866,OCESN841724F0100157631,"841724",0,,
OCE697679,15937,OCESN841720F0100157627,"841720",0,,
OCE697679,15866,OCESN841504F0100157558,"841504",0,,
OCE697679,15858,OCESN841714F0100157623,"841714",0,,
OCE697679,15986,OCESN841702F0100157611,"841702",0,,
OCE697679,15877,OCESN841540F0400457562,"841540",0,,
OCE697679,15911,OCESN841726F0100157633,"841726",0,,
OCE697679,15858,OCESN841706F0100157615,"841706",0,,
OCE697675,15866,OCESN841635F0100157603,"841635",1,,
OCE697675,15866,OCESN841633F0100157601,"841633",1,,
OCE697675,15877,OCESN841627F0300357592,"841627",1,,
OCE697675,15866,OCESN841631F0200257599,"841631",1,,
OCE697675,15859,OCESN841629F0100157596,"841629",1,,
OCE697675,15868,OCESN841617F0200257581,"841617",1,,
OCE697675,15948,OCESN841617F0300357580,"841617",1,,
OCE697675,15877,OCESN841623F0300357586,"841623",1,,
OCE697675,16894,OCESN841607F0200257569,"841607",1,,
OCE697675,18757,OCESN841605F0100157567,"841605",1,,
OCE697675,15862,OCESN841601F0100157565,"841601",1,,
OCE697675,15866,OCESN841637F0200257605,"841637",1,,
OCE697675,15858,OCESN841611F0100157573,"841611",1,,
OCE697675,15877,OCESN841639F0400457608,"841639",1,,
OCE697675,15993,OCESN841901F0200257818,"841901",1,,
OCE697675,18827,OCESN841901F0500557817,"841901",1,,
OCE697675,15874,OCESN841923F0400457873,"841923",1,,
OCE697675,15913,OCESN841923F0700757872,"841923",1,,
OCE697675,15993,OCESN841913F1101157852,"841913",1,,
OCE697675,15997,OCESN841913F0600657851,"841913",1,,
OCE697675,15868,OCESN841919F0100157863,"841919",1,,
OCE697675,2512,OCESN841927F0500557878,"841927",1,,
OCE697675,1645,OCESN841927F0100157879,"841927",1,,
OCE697675,18805,OCESN841925F0100157875,"841925",1,,
OCE697675,16535,OCESN841919F0500557862,"841919",1,,
OCE697675,15928,OCESN841915F0400457856,"841915",1,,
OCE697675,16535,OCESN841915F0700757855,"841915",1,,
OCE697675,16037,OCESN841915F0500557858,"841915",1,,
OCE697675,15997,OCESN841915F0600657857,"841915",1,,
OCE697675,15997,OCESN841909F0100157839,"841909",1,,
OCE697675,15868,OCESN841911F0400457846,"841911",1,,
OCE697675,16535,OCESN841911F0600657847,"841911",1,,
OCE697675,15993,OCESN841909F0400457840,"841909",1,,
OCE697675,15997,OCESN841911F0500557845,"841911",1,,
OCE697675,16894,OCESN841905F0800857826,"841905",1,,
OCE697675,15997,OCESN841919F0400457861,"841919",1,,
OCE697675,16894,OCESN841901F0100157816,"841901",1,,
OCE697675,16894,OCESN841907F0800857830,"841907",1,,
OCE697675,16535,OCESN841905F0900957824,"841905",1,,
OCE697675,18827,OCESN841905F0100157825,"841905",1,,
OCE697675,18827,OCESN841907F0300357832,"841907",1,,
OCE697675,15868,OCESN841907F0600657831,"841907",1,,
OCE697675,15868,OCESN841905F0700757827,"841905",1,,
OCE697675,16535,OCESN841907F0900957833,"841907",1,,
OCE697675,37190,OCESN841634F0100157602,"841634",0,,
OCE697675,15877,OCESN841624F0300357589,"841624",0,,
OCE697675,37191,OCESN841922F0600657868,"841922",0,,
OCE697675,18825,OCESN841906F0600657828,"841906",0,,
OCE697675,37192,OCESN841930F0100157885,"841930",0,,
OCE697675,37193,OCESN841906F0300357829,"841906",0,,
OCE697675,3449,OCESN841930F0700757883,"841930",0,,
OCE697675,2512,OCESN841930F0600657884,"841930",0,,
OCE697675,15866,OCESN841636F0100157604,"841636",0,,
OCE697675,16894,OCESN841610F0400457572,"841610",0,,
OCE697675,16894,OCESN841606F0100157568,"841606",0,,
OCE697675,15858,OCESN841604F0100157566,"841604",0,,
OCE697675,15866,OCESN841638F0100157606,"841638",0,,
OCE697675,15866,OCESN841626F0100157591,"841626",0,,
OCE697675,37194,OCESN841614F0600657577,"841614",0,,
OCE697675,15911,OCESN841618F0300357583,"841618",0,,
OCE697675,15937,OCESN841622F0200257585,"841622",0,,
OCE697675,15877,OCESN841630F0300357597,"841630",0,,
OCE697675,15877,OCESN841614F0400457576,"841614",0,,
OCE697675,15877,OCESN841628F0300357595,"841628",0,,
OCE697675,18865,OCESN841900F0800857814,"841900",0,,
OCE697675,15913,OCESN841900F1001057811,"841900",0,,
OCE697675,15928,OCESN841900F0700757812,"841900",0,,
OCE697675,16089,OCESN841900F0900957813,"841900",0,,
OCE697675,15993,OCESN841908F0800857838,"841908",0,,
OCE697675,2512,OCESN841928F0500557880,"841928",0,,
OCE697675,1645,OCESN841928F0100157881,"841928",0,,
OCE697675,15997,OCESN841908F0600657836,"841908",0,,
OCE697675,15874,OCESN841908F0500557837,"841908",0,,
OCE697675,16535,OCESN841912F0600657850,"841912",0,,
OCE697675,15997,OCESN841914F0100157853,"841914",0,,
OCE697675,15993,OCESN841914F0400457854,"841914",0,,
OCE697675,16894,OCESN841910F0800857844,"841910",0,,
OCE697675,15997,OCESN841912F0700757848,"841912",0,,
OCE697675,15868,OCESN841912F0100157849,"841912",0,,
OCE697675,15874,OCESN841920F0600657864,"841920",0,,
OCE697675,16535,OCESN841904F0500557821,"841904",0,,
OCE697675,15868,OCESN841904F0400457822,"841904",0,,
OCE697675,15997,OCESN841904F0600657823,"841904",0,,
OCE697675,15874,OCESN841926F0500557876,"841926",0,,
OCE697675,15875,OCESN841926F0200257877,"841926",0,,
OCE697675,15913,OCESN841908F1001057834,"841908",0,,
OCE697675,15913,OCESN841920F0700757866,"841920",0,,
OCE697675,16535,OCESN841910F0900957841,"841910",0,,
OCE697675,15868,OCESN841910F0700757842,"841910",0,,
OCE697675,18827,OCESN841910F0300357843,"841910",0,,
OCE697688,15948,OCESN842228F0200257912,"842228",0,,
OCE697688,15999,OCESN842264F0200257940,"842264",0,,
OCE697688,15868,OCESN842228F0100157911,"842228",0,,
OCE697688,37195,OCESN842224F0100157907,"842224",0,,
OCE697688,15859,OCESN842254F0100157933,"842254",0,,
OCE697688,15948,OCESN842224F0300357908,"842224",0,,
OCE697688,15858,OCESN842236F0100157919,"842236",0,,
OCE697688,18845,OCESN842232F0100157916,"842232",0,,
OCE697688,15948,OCESN842240F0300357923,"842240",0,,
OCE697688,37196,OCESN842240F0100157922,"842240",0,,
OCE697688,15859,OCESN842248F0100157929,"842248",0,,
OCE697688,15914,OCESN842250F0100157930,"842250",0,,
OCE697688,18794,OCESN842232F0200257914,"842232",0,,
OCE697688,17152,OCESN842232F0300357915,"842232",0,,
OCE697688,15858,OCESN842216F0100157900,"842216",0,,
OCE697688,15948,OCESN842204F0300357891,"842204",0,,
OCE697688,15866,OCESN842268F0100157942,"842268",0,,
OCE697688,15868,OCESN842212F0200257897,"842212",0,,
OCE697688,15948,OCESN842212F0500557896,"842212",0,,
OCE697688,15868,OCESN842204F0100157890,"842204",0,,
OCE697688,15858,OCESN842208F0100157894,"842208",0,,
OCE697688,15911,OCESN842220F0200257903,"842220",0,,
OCE697688,15948,OCESN842234F0200257918,"842234",0,,
OCE697688,15948,OCESN842206F0300357893,"842206",0,,
OCE697688,37197,OCESN842202F0400457887,"842202",0,,
OCE697688,15868,OCESN842206F0100157892,"842206",0,,
OCE697688,15858,OCESN842246F0100157928,"842246",0,,
OCE697688,15868,OCESN842234F0300357917,"842234",0,,
OCE697688,15868,OCESN842202F0100157888,"842202",0,,
OCE697688,15868,OCESN842222F0100157905,"842222",0,,
OCE697688,15858,OCESN842238F0100157920,"842238",0,,
OCE697688,15866,OCESN842256F0100157934,"842256",0,,
OCE697688,15948,OCESN842202F0300357889,"842202",0,,
OCE697688,15866,OCESN842262F0100157938,"842262",0,,
OCE697688,15877,OCESN842252F0200257931,"842252",0,,
OCE697688,15859,OCESN842256F0200257935,"842256",0,,
OCE697688,15948,OCESN842226F0200257909,"842226",0,,
OCE697688,15868,OCESN842226F0100157910,"842226",0,,
OCE697688,15859,OCESN842260F0100157937,"842260",0,,
OCE697688,15911,OCESN842214F0200257899,"842214",0,,
OCE697688,15866,OCESN842270F0100157943,"842270",0,,
OCE697688,15948,OCESN842222F0400457904,"842222",0,,
OCE697688,15859,OCESN842258F0100157936,"842258",0,,
OCE697688,15858,OCESN842230F0100157913,"842230",0,,
OCE697671,15858,OCESN842345F0100157966,"842345",1,,
OCE697671,15911,OCESN842347F0100157968,"842347",1,,
OCE697671,15858,OCESN842335F0100157960,"842335",1,,
OCE697671,15858,OCESN842315F0100157954,"842315",1,,
OCE697671,15858,OCESN842319F0100157956,"842319",1,,
OCE697671,15859,OCESN842367F0100157979,"842367",1,,
OCE697671,15866,OCESN842359F0100157975,"842359",1,,
OCE697671,15858,OCESN842377F0100157984,"842377",1,,
OCE697671,15859,OCESN842373F0100157982,"842373",1,,
OCE697671,15859,OCESN842375F0100157983,"842375",1,,
OCE697671,15911,OCESN842324F0200257958,"842324",0,,
OCE697671,15911,OCESN842354F0200257970,"842354",0,,
OCE697671,16030,OCESN842306F0300357950,"842306",0,,
OCE697671,18771,OCESN842306F0100157949,"842306",0,,
OCE697671,15858,OCESN842348F0100157969,"842348",0,,
OCE697671,15858,OCESN842338F0100157962,"842338",0,,
OCE697671,15858,OCESN842342F0100157964,"842342",0,,
OCE697671,15866,OCESN842358F0100157974,"842358",0,,
OCE697671,15866,OCESN842362F0100157977,"842362",0,,
OCE697671,15859,OCESN842366F0100157978,"842366",0,,
OCE697671,15865,OCESN842310F0100157951,"842310",0,,
OCE697671,15858,OCESN842380F0100157985,"842380",0,,
OCE697671,15859,OCESN842318F0100157955,"842318",0,,
OCE697671,15858,OCESN842304F0100157948,"842304",0,,
OCE633148,37198,OCESN842429F0100158023,"842429",1,,
OCE633148,15914,OCESN842459F0100158070,"842459",1,,
OCE633148,15999,OCESN842461F0200258072,"842461",1,,
OCE633148,15948,OCESN842429F0500558021,"842429",1,,
OCE633148,15877,OCESN842455F0300358065,"842455",1,,
OCE633148,15999,OCESN842457F0200258068,"842457",1,,
OCE633148,15858,OCESN842431F0100158026,"842431",1,,
OCE633148,15858,OCESN842433F0100158028,"842433",1,,
OCE633148,15858,OCESN842423F0100158012,"842423",1,,
OCE633148,37199,OCESN842425F0200258015,"842425",1,,
OCE633148,15999,OCESN842465F0200258077,"842465",1,,
OCE633148,15868,OCESN842421F0100158009,"842421",1,,
OCE633148,15948,OCESN842421F0300358010,"842421",1,,
OCE633148,15858,OCESN842419F0100158007,"842419",1,,
OCE633148,15858,OCESN842427F0100158018,"842427",1,,
OCE633148,15953,OCESN842465F0100158078,"842465",1,,
OCE633148,15948,OCESN842445F0200258048,"842445",1,,
OCE633148,15868,OCESN842445F0100158047,"842445",1,,
OCE633148,18886,OCESN842443F0100158046,"842443",1,,
OCE633148,15859,OCESN842449F0100158054,"842449",1,,
OCE633148,15877,OCESN842451F0300358056,"842451",1,,
OCE633148,37200,OCESN842451F0200258057,"842451",1,,
OCE633148,37201,OCESN842447F0200258051,"842447",1,,
OCE633148,15999,OCESN842451F0400458058,"842451",1,,
OCE633148,37202,OCESN842437F0100158036,"842437",1,,
OCE633148,16037,OCESN842439F0200258038,"842439",1,,
OCE633148,37203,OCESN842455F0200258064,"842455",1,,
OCE633148,15868,OCESN842441F0100158042,"842441",1,,
OCE633148,37204,OCESN842441F0300358043,"842441",1,,
OCE633148,15948,OCESN842439F0400458039,"842439",1,,
OCE633148,15911,OCESN842409F0200257996,"842409",1,,
OCE633148,15866,OCESN842469F0100158083,"842469",1,,
OCE633148,15858,OCESN842405F0100157992,"842405",1,,
OCE633148,15858,OCESN842401F0100157986,"842401",1,,
OCE633148,15877,OCESN842923F0200258224,"842923",1,,
OCE633148,15858,OCESN842411F0100157999,"842411",1,,
OCE633148,15858,OCESN842413F0100158001,"842413",1,,
OCE633148,15937,OCESN842467F0100158080,"842467",1,,
OCE633148,15858,OCESN842415F0100158003,"842415",1,,
OCE633148,15858,OCESN842901F0100158194,"842901",1,,
OCE633148,15866,OCESN842925F0100158225,"842925",1,,
OCE633148,15858,OCESN842913F0100158206,"842913",1,,
OCE633148,15858,OCESN842911F0100158204,"842911",1,,
OCE633148,15937,OCESN842921F0100158220,"842921",1,,
OCE633148,16066,OCESN842917F0300358213,"842917",1,,
OCE633148,15858,OCESN842905F0100158198,"842905",1,,
OCE633148,15877,OCESN842919F0200258216,"842919",1,,
OCE633148,15858,OCESN842903F0100158196,"842903",1,,
OCE633148,15858,OCESN842907F0100158201,"842907",1,,
OCE633148,15877,OCESN842921F0200258219,"842921",1,,
OCE633148,15866,OCESN842482F0100158092,"842482",0,,
OCE633148,37205,OCESN842452F0200258061,"842452",0,,
OCE633148,15877,OCESN842452F0300358060,"842452",0,,
OCE633148,15914,OCESN842470F0100158084,"842470",0,,
OCE633148,15999,OCESN842462F0200258074,"842462",0,,
OCE633148,15859,OCESN842460F0100158071,"842460",0,,
OCE633148,15953,OCESN842468F0100158082,"842468",0,,
OCE633148,15999,OCESN842468F0200258081,"842468",0,,
OCE633148,15859,OCESN842464F0100158076,"842464",0,,
OCE633148,15999,OCESN842478F0300358089,"842478",0,,
OCE633148,15866,OCESN842480F0100158091,"842480",0,,
OCE633148,15999,OCESN842474F0400458086,"842474",0,,
OCE633148,37206,OCESN842474F0200258087,"842474",0,,
OCE633148,15858,OCESN842414F0100158002,"842414",0,,
OCE633148,15858,OCESN842410F0100157998,"842410",0,,
OCE633148,37207,OCESN842412F0300358000,"842412",0,,
OCE633148,15948,OCESN842424F0300358014,"842424",0,,
OCE633148,15858,OCESN842426F0100158017,"842426",0,,
OCE633148,15868,OCESN842424F0100158013,"842424",0,,
OCE633148,15858,OCESN842420F0100158008,"842420",0,,
OCE633148,15877,OCESN842916F0200258210,"842916",0,,
OCE633148,37208,OCESN842402F0400457987,"842402",0,,
OCE633148,15911,OCESN842908F0200258203,"842908",0,,
OCE633148,15911,OCESN842906F0300358199,"842906",0,,
OCE633148,15858,OCESN842406F0100157993,"842406",0,,
OCE633148,15858,OCESN842408F0100157995,"842408",0,,
OCE633148,15858,OCESN842404F0100157991,"842404",0,,
OCE633148,15868,OCESN842402F0100157988,"842402",0,,
OCE633148,15948,OCESN842402F0300357989,"842402",0,,
OCE633148,37209,OCESN842428F0300358019,"842428",0,,
OCE633148,15858,OCESN842440F0100158041,"842440",0,,
OCE633148,15858,OCESN842438F0100158037,"842438",0,,
OCE633148,16037,OCESN842434F0500558032,"842434",0,,
OCE633148,37210,OCESN842448F0100158053,"842448",0,,
OCE633148,15948,OCESN842448F0200258052,"842448",0,,
OCE633148,15858,OCESN842450F0100158055,"842450",0,,
OCE633148,37211,OCESN842446F0100158050,"842446",0,,
OCE633148,37212,OCESN842430F0300358025,"842430",0,,
OCE633148,15858,OCESN842432F0100158027,"842432",0,,
OCE633148,15868,OCESN842430F0100158024,"842430",0,,
OCE633148,15948,OCESN842434F0300358029,"842434",0,,
OCE633148,37213,OCESN842434F0100158030,"842434",0,,
OCE633148,15877,OCESN842922F0200258221,"842922",0,,
OCE633148,15858,OCESN842900F0100158193,"842900",0,,
OCE633148,15858,OCESN842902F0100158195,"842902",0,,
OCE633148,15858,OCESN842904F0100158197,"842904",0,,
OCE633148,15877,OCESN842918F0200258214,"842918",0,,
OCE633148,15859,OCESN842920F0100158218,"842920",0,,
OCE633148,15999,OCESN842932F0200258229,"842932",0,,
OCE633148,15877,OCESN842914F0200258208,"842914",0,,
OCE633148,15858,OCESN842912F0100158205,"842912",0,,
OCE633148,15866,OCESN842930F0100158227,"842930",0,,
OCE633148,15866,OCESN842926F0100158226,"842926",0,,
OCE697635,17810,OCESN842632F0500558134,"842632",1,,
OCE697635,16530,OCESN842632F0400458133,"842632",1,,
OCE697635,15858,OCESN842605F0300358101,"842605",1,,
OCE697635,37214,OCESN842605F0100158102,"842605",1,,
OCE697635,18838,OCESN842615F0200258113,"842615",1,,
OCE697635,6423,OCESN842632F0100158136,"842632",1,,
OCE697635,15868,OCESN842625F0100158124,"842625",1,,
OCE697635,15948,OCESN842625F0300358123,"842625",1,,
OCE697635,15866,OCESN842657F0100158159,"842657",1,,
OCE697635,37215,OCESN842647F0200258149,"842647",1,,
OCE697635,15877,OCESN842631F0300358131,"842631",1,,
OCE697635,15859,OCESN842659F0100158161,"842659",1,,
OCE697635,18839,OCESN842603F0100158100,"842603",1,,
